id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm135902,Inside Out,MOVIE,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",2015,PG,94,"['drama', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],0,tt2096673,8.2,725441,84.804,7.925
tm202481,Rogue One: A Star Wars Story,MOVIE,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,2016,PG-13,133,"['scifi', 'action']",['US'],0,tt3748528,7.8,649311,38.869,7.5
ts21913,Marvel's Agent Carter,SHOW,"It's 1946, and peace has dealt Peggy Carter a serious blow as she finds herself marginalized when the men return home from fighting abroad. Working for the covert SSR (Strategic Scientific Reserve), Peggy must balance doing administrative work and going on secret missions for Howard Stark all while trying to navigate life as a single woman in America, in the wake of losing the love of her life - Steve Rogers.",2015,TV-PG,42,"['drama', 'scifi', 'action', 'crime']",['US'],2,tt3475734,7.9,85254,44.823,7.531
ts35793,Forged in Fire,SHOW,Competitors re-create weapons from historical periods ranging from Japanese katanas to medieval broadswords to ancient throwing blades. Each entry is judged on its artistry as well as its functionality and accuracy.,2015,TV-PG,42,['reality'],['US'],9,tt4680444,8.3,3912,35.648,8.1
ts20008,Marvel's Luke Cage,SHOW,"Given superstrength and durability by a sabotaged experiment, a wrongly accused man escapes prison to become a superhero for hire.",2016,TV-MA,56,"['scifi', 'action', 'thriller', 'crime', 'drama']",['US'],2,tt3322314,7.3,133648,28.554,6.98
tm123360,Doctor Strange,MOVIE,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",2016,PG-13,115,"['action', 'fantasy', 'scifi']",['US'],0,tt1211837,7.5,755206,104.302,7.4
ts42554,Port Protection Alaska,SHOW,"Port Protection is home to the few who have left behind normal society and chosen a different life in a remote Alaskan community, where survival of the individuals and community cannot sustain without the other. The stakes are high. The land is rugged and unforgiving and the seas which surround Port Protection are cold and merciless. With risk comes a reward more profound than mere survival: a world of beauty and freedom with the security of community and without the constraints of bureaucracy. In Port Protection there are no clear roads to survival, inhabitants must carve one themselves.",2015,TV-14,46,"['drama', 'reality']",['US'],7,tt4838586,8.2,559,8.203,6.4
ts21894,K.C. Undercover,SHOW,"K.C. Cooper, a high school math whiz and karate black-belt, learns that her parents are spies when they recruit her to join them in the secret government agency, The Organization. While she now has the latest spy gadgets at her disposal, K.C. has a lot to learn about being a spy, including keeping her new gig a secret from her best friend Marisa. Together, K.C. and her parents, Craig and Kira, and her younger siblings, Ernie and Judy (a humanoid robot), try to balance everyday family life while on undercover missions, near and far, to save the world.",2015,TV-G,25,"['comedy', 'drama', 'action', 'family']",['US'],3,tt3598030,6.3,5308,32.907,8.1
tm229382,Jim Henson's Turkey Hollow,MOVIE,"Jim Henson’s Turkey Hollow follows a family who goes on a hunt for a Bigfoot-like creature called the Howling Hoodoo during a visit to the house of their kooky aunt (played by Last Man on Earth’s Mary Steenburgen). The Howling Hoodoo itself is difficult to find, but they come across some other monsters in the woods that they didn’t even know they were looking for.",2015,Others,90,"['fantasy', 'comedy', 'family']",['US'],0,tt5145828,5.5,709,3.671,5.4
tm122337,Zootopia,MOVIE,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",2016,PG,109,"['comedy', 'crime', 'animation', 'action', 'family']",['US'],0,tt2948356,8,474046,91.751,7.746
ts37914,Breakthrough,SHOW,"Providing a thought-provoking and imaginative perspective on scientific discovery as it unfolds, each episode follows scientific explorers working on cutting-­edge projects with breakthrough potential, revealing the world of tomorrow... today.",2015,TV-PG,46,"['documentation', 'action', 'comedy', 'crime', 'scifi', 'animation']",['US'],2,tt0238998,7.6,288,5.193,6
tm120111,Moana,MOVIE,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",2016,PG,103,"['comedy', 'animation', 'family', 'fantasy']",['US'],0,tt3521164,7.6,344584,20.887,7.565
tm7,Star Wars: The Force Awakens,MOVIE,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",2015,PG-13,138,"['scifi', 'action', 'fantasy']",['US'],0,tt2488496,7.8,939542,59.245,7.3
tm123356,Captain America: Civil War,MOVIE,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",2016,PG-13,149,"['scifi', 'action']",['US'],0,tt3498820,7.8,800598,109.128,7.438
tm1835,The BFG,MOVIE,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",2016,PG,117,"['fantasy', 'family']","['IN', 'US']",0,tt3691740,6.3,88342,33.14,6.2
tm141000,Avengers: Age of Ultron,MOVIE,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",2015,PG-13,141,"['action', 'comedy', 'scifi']",['US'],0,tt2395427,7.3,875222,161.059,7.281
tm143917,The Peanuts Movie,MOVIE,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",2015,G,93,"['family', 'comedy', 'animation', 'drama']",['US'],0,tt2452042,7,47260,20.671,6.9
ts38267,Hacking the System,SHOW,"For 15 years, Brian Brushwood has made a career out of social manipulation and thinking like a criminal and now he’s here to reveal how to avoid people who cheat the system and show you how to use the legal tips, tricks, and shortcuts to get ahead in life. One hack at a time.",2015,TV-PG,22,['reality'],['US'],1,tt4159604,7.6,446,1.104,7
tm139213,Fantastic Four,MOVIE,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",2015,PG-13,101,"['scifi', 'action', 'drama']","['US', 'GB', 'DE']",0,tt10676052,4.3,170053,49.308,4.414
tm122347,X-Men: Apocalypse,MOVIE,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016,PG-13,144,"['action', 'scifi', 'fantasy']",['US'],0,tt3385516,6.9,419033,70.636,6.515
tm155402,X-Men: Days of Future Past,MOVIE,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,2015,PG-13,132,"['scifi', 'action', 'fantasy', 'thriller']",['US'],0,tt1877832,7.9,719831,57.667,7.522
tm239761,Queen of Katwe,MOVIE,A young girl overcomes her disadvantaged upbringing in the slums of Uganda to become a Chess master.,2016,PG,124,"['drama', 'sport']",['US'],0,tt4341582,7.4,16959,11.121,7.253
tm225688,Tini: The New Life of Violetta,MOVIE,A teen star ventures out to the Italian countryside for a summer and emerges a new artist.,2016,G,95,"['comedy', 'drama', 'music', 'family', 'european']","['ES', 'AR', 'IT']",0,tt5122374,5.3,1203,13.105,7.3
ts38747,"Underworld, Inc.",SHOW,"The black market can be brutal, exploitative, corrupt. Nothing is off-limits; everything is for sale. And what you buy may not be what it seems. But it's an industry estimated to be worth hundreds of billions of dollars in the U.S. alone. Join the suppliers, sellers, customers, and the law enforcement officials trying to keep it in check as they share their experience of a hidden world that touches us all.",2015,TV-14,43,['documentation'],['US'],2,tt4480608,6.9,228,2.145,7.2
ts21980,Star vs. the Forces of Evil,SHOW,"Intergalactic warrior Star Butterfly arrives on Earth to live with the Diaz family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.",2015,TV-Y7,18,"['action', 'scifi', 'drama', 'fantasy', 'thriller', 'animation', 'comedy', 'family']",['US'],4,tt2758770,8,16106,63.652,8.41
ts36431,The Muppets,SHOW,"The Muppets return to primetime with a contemporary, documentary-style show. For the first time ever, a series will explore the Muppets’ personal lives and relationships, both at home and at work, as well as romances, breakups, achievements, disappointments, wants and desires. This is a more adult Muppet show, for “kids” of all ages.",2015,TV-PG,21,"['comedy', 'family']",['US'],1,tt4651824,7.4,6926,8.941,7.1
ts42687,PJ Masks,SHOW,"Connor, Greg and Amaya are normal kids by day, but at night they activate their bracelets, which link into their pajamas and give them fantastic super powers, turning them into their alternate identities: The PJ Masks. The team consists of Catboy (Connor), Gekko (Greg) and Owelette (Amaya). Together, they go on adventures, solve mysteries, and learn valuable lessons.",2015,TV-G,15,"['fantasy', 'scifi', 'animation', 'action', 'comedy', 'family', 'european']",['GB'],5,tt4148744,5.3,1370,104.103,4.65
